1.893686839225098240e+01 3.867231120518675735e-02 2.021803357290422043e-02 4.104477075317282675e-01 1.743193652782989642e-02 5.819524787658702375e-02
1.234684953082551218e+01 6.974782913048550859e-02 1.239390827847260540e-01 9.059608473318784272e-01 -1.118309238037235587e-01 -1.212572392473788702e-01
6.288396473274554310e+00 2.616876947949132656e-02 5.981597148373052342e-02 5.087415585745770352e-01 -3.917820680095174951e-02 1.360817096699755424e-01
4.035063084384739263e+00 4.233403890064834502e-02 1.825950176297288369e-02 6.280126467317170835e-01 5.074916856139288085e-02 5.466977030935983584e-02
1.634756412606876808e+01 4.266404440074001575e-02 5.393061087602723375e-02 6.714262093912364282e-01 3.344230410364862349e-02 1.703610844048042069e-02
3.000206253437557091e+00 5.710428507141786236e-02 5.638197914010365658e-02 3.279736972764885072e-01 -1.746501104150496083e-03 4.811543883903923735e-02
6.094797413290221400e+00 9.422490374839581628e-02 1.412329313193272096e-01 7.728368347297734919e-01 -2.701134736086909238e-01 4.197101711569875548e-01
3.793230581620804287e+00 9.319655327588793892e-02 4.560853484439292976e-02 7.882973493958248534e-01 -1.066703861167561315e-02 4.795068033914521438e-02
1.344956582609709983e+01 3.530225503758396138e-02 2.604391695496391726e-02 8.069872811066780560e-01 3.410731041982516948e-02 3.160473433819575156e-02
6.217210564620521573e+00 2.379872997883298105e-02 5.708295717202016561e-02 8.701727904163276683e-01 5.156484566387648655e-02 -2.959813591087607360e-02
1.873206914559687020e+00 3.959399323322055492e-02 4.192502506251092470e-02 4.975393637288177406e-01 -4.842065792671197688e-02 5.752042315334635059e-02
4.212362567153896897e+00 4.760912681878031599e-02 3.421757895014798656e-02 5.932049768243761179e-01 1.695567153029978180e-02 -9.207189095103371097e-04
1.551628568809480058e+01 9.971666194436575037e-02 9.810777027113851134e-02 6.039349764576359414e-01 1.636760881883910779e-01 1.557181048336197804e-01
1.290236573387334040e+01 2.275371256187603067e-02 2.915614210690360003e-02 5.937602087403387463e-01 8.969865380318817194e-02 1.022011842229494233e-02
1.791332147202453484e+01 1.651027517125285352e-02 8.490526520547728162e-02 4.044959584878667913e-01 1.106099825958429539e-01 1.090714880545430449e-01
1.979143194053234112e+01 5.365922765379423087e-02 1.490129431122502214e-02 4.584493918301681403e-01 3.285901597165618443e-02 9.922628240535880106e-02
4.671744529075485097e+00 8.533142219036984888e-02 3.982967103214499899e-02 4.594588920374343410e-01 -7.094048392792448587e-02 1.155556852132987866e-01
8.385054334238903451e+00 3.871564526075434859e-02 5.778125794649251884e-02 7.025339155470974317e-01 -3.468879911057909382e-02 6.308543803966543129e-02
1.298386361994922034e+01 8.891981533025550277e-02 5.100613323565483109e-02 6.535369021594545913e-01 1.263610014045354543e-02 -3.544373222674149487e-03
1.720412354094790430e+01 1.860031000516675298e-03 1.022935710376243340e-01 7.717527347832832119e-01 5.915545057057457201e-02 4.757118430818064320e-02
1.655679747440235161e+01 9.578659644327405798e-02 5.984216969798007713e-02 6.764297438952658892e-01 2.426406439510804883e-02 5.067232171511514005e-02
1.923225664872192198e+01 9.782496374939582406e-02 5.227573194036973930e-02 4.824555790494219898e-01 2.180895425475709581e-02 3.617826617902921565e-02
8.829134652244203352e+00 6.076934615576926740e-02 5.067943636805290891e-02 6.928593443891631898e-01 4.830960639955594882e-02 7.539907865667971887e-02
7.349199569992832970e+00 9.259820997016617039e-02 1.021416319208587331e-01 6.928792764967703910e-01 2.312039046727440081e-02 1.596741055444673291e-02
1.490821166463885383e+01 8.873481224687078742e-03 8.069093090234609467e-02 4.049980707158534754e-01 1.028262803332255781e-01 7.977459229834474308e-02
1.315850194725467581e+01 2.699544992416540515e-02 9.271598425041653602e-02 3.231421764201215518e-01 7.454187653658075896e-02 1.010647756902239291e-01
1.284215709150707951e+01 4.000900015000249943e-02 6.519047027448106324e-02 4.211341011751566499e-01 6.685093229295557826e-02 4.502361322587838249e-02
1.794425740429007021e+01 9.992499874997917697e-02 8.670501588064612186e-02 6.025648332967065146e-01 5.342056782348925115e-02 -2.628669399646715171e-02
