4.129895309286797933e-01 6.735952187688810655e-01 8.673816252898790324e+00 3.434744505963661254e+01 -1.171900250544804400e+00 2.936912918372154291e-01 4.777266129781293280e+00 -3.775343161952928184e-01 7.905080121878146349e-01
4.299191265146279917e-01 6.352400662345560889e-01 8.703176683596307583e+00 3.461530131321944026e+01 -1.451687040864475753e+00 8.935149142713498804e-01 4.947451329980347090e+00 4.237441436698464181e-01 6.285723098320011859e-01
5.314319053672242887e-01 6.718102562998365945e-01 8.364093042470504002e+00 3.454099446533185613e+01 -1.296673353796305772e+00 1.032435547156909994e+00 4.790496954539459118e+00 3.288520423296976136e-01 9.307689548528299550e-01
4.522697918118416260e-01 6.778540021890351319e-01 8.173727566496825858e+00 3.434513773578122908e+01 -1.288978611179423250e+00 7.453109923101446377e-01 4.798878116983387621e+00 3.327513314227923402e-01 1.292196277370242896e+00
3.321320083189563399e-01 8.256826620817755424e-01 8.380539385995321666e+00 3.438968386595252014e+01 -1.368605492653418354e+00 9.564282643422313823e-01 4.939403227668780261e+00 -2.316110365370532137e-02 6.787263636341381856e-01
4.968119906953429865e-01 7.136371903435420050e-01 8.817565610569527479e+00 3.438911860533654163e+01 -1.423716495718842845e+00 5.567329320330705045e-01 4.563099478152212285e+00 3.919909069836483573e-01 7.848667453531967819e-01
3.742982474736942233e-01 6.493435553470228161e-01 8.469549676092359647e+00 3.465010098705570840e+01 -1.376805945805180009e+00 8.287209497597179952e-01 4.764641597237742943e+00 -3.167378618650279476e-01 9.844708319448061129e-01
4.083017915602719095e-01 7.877998068560353451e-01 8.889987442604338597e+00 3.449473882868201713e+01 -1.159262994620521736e+00 1.059041088522233665e+00 4.863327132511775730e+00 -2.279420206756391509e-01 1.021244141128844873e+00
4.650722653536216722e-01 5.664858619993664579e-01 8.205594204780750189e+00 3.450157121800707216e+01 -1.271925807899936256e+00 3.307860336005122859e-01 4.803988152934619116e+00 -1.449635618890554069e-02 7.960129451175442794e-01
1.968505394857864299e-01 7.945368935307627334e-01 8.760020454771709097e+00 3.460983618552984353e+01 -1.228455180310227934e+00 3.563121958534541944e-01 4.601739542593216825e+00 1.961714269358838802e-01 8.924186444009351016e-01
5.170691568194034637e-01 6.658362912976194536e-01 7.985546031061233840e+00 3.455263955057482406e+01 -1.102434160994840706e+00 2.748607836032521679e-01 4.807206732727524745e+00 5.912091221483044973e-02 1.172159405834803714e+00
3.477842791467805061e-01 6.491515679885347945e-01 8.774962364620687794e+00 3.443807981001931751e+01 -1.302901604779360012e+00 9.379344999617899026e-01 4.726210740964328139e+00 8.303190139351945137e-03 7.397206169270250653e-01
3.350319628583690590e-01 5.475308751755221248e-01 8.620087577116144928e+00 3.460099646941766593e+01 -1.385544850745992207e+00 5.969511467815377115e-01 4.590904494607999986e+00 -3.278322501737532813e-01 9.810590896540872796e-01
5.007105185754344712e-01 6.716358210021903252e-01 8.851837782825581868e+00 3.443666702533244717e+01 -9.749113426613014166e-01 1.048093689011031504e+00 4.510482386789004039e+00 -3.157911861829015843e-01 7.735334828870943369e-01
5.060532337233641931e-01 7.441080945573560479e-01 8.742650604053045171e+00 3.432035801548130394e+01 -1.191281342085232176e+00 6.243515846987200968e-01 4.771747681314132628e+00 -2.448767086683896754e-01 8.679282282720727215e-01
3.030440189952963714e-01 7.388158565891073115e-01 8.382820519989895303e+00 3.435754660792505177e+01 -1.322938589218069616e+00 1.127987197379862527e+00 4.746146074228050793e+00 -1.356326608130779821e-01 8.125483963639704710e-01
3.836408739016617941e-01 8.272646734517337119e-01 8.882507083938399717e+00 3.428739158034984769e+01 -1.542529047545012855e+00 8.382840673774216711e-01 4.599220694399289933e+00 3.740850082995548775e-01 1.210041133318193296e+00
4.699356079447256640e-01 6.556468412946916402e-01 9.003273544613016099e+00 3.451259669049285606e+01 -1.182060052078796053e+00 8.423143684018563615e-01 4.493680603966132558e+00 1.509534736802836397e-01 1.231905425537847654e+00
3.668627430585990057e-01 6.326333031182402866e-01 8.860804389785263524e+00 3.462094965365164256e+01 -1.282507446710944965e+00 3.918949577706666854e-01 5.011501465263410893e+00 3.400983463414136154e-01 7.226369930118152762e-01
5.142582395226479308e-01 7.990052828923297490e-01 8.486908814015709623e+00 3.444441732171656412e+01 -1.268642419617944217e+00 8.289092021185148207e-01 4.883757289470429974e+00 3.370485385618889329e-01 1.385999437267384948e+00
3.324595582144965755e-01 8.603216000081603809e-01 8.349951024019830470e+00 3.448552086338320777e+01 -1.148002676938226108e+00 6.540995075506552681e-01 4.568484972529541110e+00 -4.671591907093740614e-01 8.004701833977551084e-01
4.365562781576039497e-01 7.371684482326025245e-01 8.097512551728721419e+00 3.431382852992702226e+01 -1.548646655299849240e+00 2.747019016355145560e-01 5.008990447475120789e+00 2.719705446476108901e-01 8.306157047244967506e-01
